[2024-10-10 23:48:29.580] [multi_sink] [info] Action: Join | Nickname: aa | Result: Success
[2024-10-10 23:48:29.913] [multi_sink] [info] Action: Login | Nickname: aa | Result: Success
[2024-10-10 23:48:29.920] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (100, 100, 500, Yaw: 50) | Result: Success
[2024-10-10 23:49:00.486] [multi_sink] [info] Action: Attack | Attacker: CREATURE_TYPE_PLAYER (aa, ObjectId: 1) | Victim: CREATURE_TYPE_MONSTER (WeakMonster, ObjectId: 4) | Position: (2060.0254, 932.97345, 300.93738, Yaw: 0) | Damage: 20 | Result: Success
[2024-10-10 23:49:00.487] [multi_sink] [info] Action: Hit | Attacker: CREATURE_TYPE_PLAYER (aa, ObjectId: 1) | Victim: CREATURE_TYPE_MONSTER (ObjectId: 4, Nickname: WeakMonster) | Position: (2060.0254, 932.97345, 300.93738, Yaw: 0) | HP: 0 | Damage: 20 | Result: Success
[2024-10-10 23:49:00.490] [multi_sink] [info] Action: IncreaseExp | Entity: Player | Nickname: aa | RewardExp: 5 | Result: Success
[2024-10-10 23:49:00.529] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2052.446, 943.3253, 252.95662, Yaw: 0) | Result: Success
[2024-10-10 23:49:00.733] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2040.2534, 959.9779, 142.56181, Yaw: 0) | Result: Success
[2024-10-10 23:49:00.933] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2035.766, 966.1068, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:01.134] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2035.766, 966.1068, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:01.334] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2035.766, 966.1068, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:01.351] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2035.7017, 966.2336, 101.65, Yaw: 116.93554) | Result: Success
[2024-10-10 23:49:01.359] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2035.5728, 966.48724, 101.65, Yaw: 116.93554) | Result: Success
[2024-10-10 23:49:01.559] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (2013.1318, 1010.6528, 101.65, Yaw: 116.93554) | Result: Success
[2024-10-10 23:49:01.760] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1967.9677, 1099.5396, 101.65, Yaw: 116.93554) | Result: Success
[2024-10-10 23:49:01.776] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1964.5072, 1106.35, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:01.785] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1963.2069, 1108.909, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:01.985] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:02.186] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:02.389] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:02.590] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:02.794] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:03.227] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:03.552] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:03.886] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:04.219] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:04.552] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:04.886] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:05.219] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:05.552] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:05.886] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:06.219] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:06.553] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:06.886] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:07.219] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:07.552] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:07.886] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:08.220] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:08.554] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:08.887] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:09.220] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:09.554] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:09.888] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:10.221] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:10.555] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:10.605] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_MONSTER (ObjectId: 6) | Nickname: WeakMonster | Position: (2000, 1000, 88, Yaw: 60) | Result: Success
[2024-10-10 23:49:10.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:11.221] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:11.555] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:11.888] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:12.222] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:12.555] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:12.889] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:13.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:13.556] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:13.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:14.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:14.556] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:14.889] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:15.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:15.556] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:15.889] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:16.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:16.557] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:16.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:17.224] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:17.557] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:17.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:18.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:18.557] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:18.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:19.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:19.557] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:19.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:20.223] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:20.557] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:20.890] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:21.224] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:21.558] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:21.891] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:22.224] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:22.558] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:22.892] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:23.225] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:23.433] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:23.640] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:23.841] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:24.048] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:24.256] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:24.464] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:25.079] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:25.287] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:25.527] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:25.732] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:25.939] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:26.140] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:26.342] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:26.545] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:26.753] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:26.954] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:27.162] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:27.369] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:27.572] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:27.779] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:27.875] [multi_sink] [info] Action: Join | Nickname: bb | Result: Success
[2024-10-10 23:49:27.987] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.190] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.215] [multi_sink] [info] Action: Login | Nickname: bb | Result: Success
[2024-10-10 23:49:28.217] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100, 100, 500, Yaw: 50) | Result: Success
[2024-10-10 23:49:28.231] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100, 100, 500, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.244] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100, 100, 500, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.394] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.446] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100, 100, 479.91876, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.601] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.650] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100, 100, 419.18875, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.768] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100.07202, 100.00159, 365.4994, Yaw: 1.2605343) | Result: Success
[2024-10-10 23:49:28.779] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (100.304306, 100.0067, 360.0115, Yaw: 1.2605343) | Result: Success
[2024-10-10 23:49:28.810] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:28.980] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (120.9222, 100.46037, 234.07841, Yaw: 1.2605343) | Result: Success
[2024-10-10 23:49:29.019] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:29.186] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (173.11653, 101.60886, 101.65, Yaw: 1.2605343) | Result: Success
[2024-10-10 23:49:29.222] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:29.386] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (269.7636, 103.73548, 101.65, Yaw: 1.2605343) | Result: Success
[2024-10-10 23:49:29.425] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:29.436] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (294.64474, 104.710526, 101.65, Yaw: 46.260536) | Result: Success
[2024-10-10 23:49:29.633] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:29.644] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (381.4534, 159.74637, 101.65, Yaw: 46.260536) | Result: Success
[2024-10-10 23:49:29.841] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:29.852] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (454.5731, 233.3207, 101.65, Yaw: 46.260536) | Result: Success
[2024-10-10 23:49:30.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:30.054] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (524.7662, 306.4538, 101.65, Yaw: 46.260536) | Result: Success
